"user_id","days_since_last_session","total_sessions_count","total_orders_count","total_duration_minutes","is_churned"
7560,261,1,0,9,1
7561,13,17,1,485,0
7562,10,4,0,98,0
7563,77,6,0,166,1
7564,6,2,0,13,0
7565,92,2,0,21,1
7566,14,3,0,34,0
7567,45,3,0,37,1
7568,2,9,0,335,0
7569,27,2,0,21,0
7570,164,1,0,16,1
7571,208,1,0,12,1
7572,9,3,0,29,0
7573,20,8,0,290,0
7574,7,32,14,19894,0
7575,42,4,0,64,1
7576,13,24,10,10858,0
7577,13,1,0,7,0
7578,34,7,0,214,1
7579,171,1,0,7,1
7580,16,14,0,493,0
7581,4,17,4,3382,0
7582,6,9,0,194,0
7583,48,5,0,107,1
7584,5,7,0,85,0
7585,2,7,0,135,0
7586,55,6,1,187,1
7587,20,5,0,85,0
7588,999,0,0,0,1
7589,999,0,0,0,1
7590,999,0,0,0,1
7591,999,0,0,0,1
7592,185,1,0,10,1
7593,84,1,0,27,1
7594,34,5,0,66,1
7595,4,25,7,8278,0
7596,50,1,0,14,1
7597,48,5,0,63,1
7598,25,3,1,59,0
7599,2,9,0,205,0
7600,18,1,0,11,0
7601,4,28,14,16943,0
7602,29,4,0,77,0
7603,57,3,0,26,1
7604,2,17,6,3389,0
7605,27,6,0,158,0
7606,12,6,0,168,0
7607,11,2,0,34,0
7608,226,3,0,34,1
7609,2,14,0,260,0
7610,2,7,0,132,0
7611,16,10,0,295,0
7612,20,2,0,48,0
7613,59,3,0,33,1
7614,16,11,0,196,0
7615,999,0,0,0,1
7616,22,21,7,6784,0
7617,4,19,1,465,0
7618,218,2,0,64,1
7619,67,2,0,26,1
7620,24,4,0,102,0
7621,228,1,0,13,1
7622,19,6,0,127,0
7623,16,5,0,110,0
7624,20,1,0,11,0
7625,19,3,0,28,0
7626,22,3,0,67,0
7627,2,5,0,91,0
7628,7,7,1,219,0
7629,3,2,0,25,0
7630,37,2,0,33,1
7631,30,1,0,21,0
7632,129,1,0,14,1
7633,1,14,0,429,0
7634,11,4,0,51,0
7635,43,5,0,68,1
7636,24,3,0,21,0
7637,6,10,0,256,0
7638,13,4,0,96,0
7639,98,1,0,14,1
7640,12,3,0,22,0
7641,13,7,0,133,0
7642,43,1,0,17,1
7643,80,6,0,201,1
7644,141,1,0,8,1
7645,13,4,0,23,0
7646,27,4,0,73,0
7647,61,4,0,101,1
7648,6,10,0,228,0
7649,34,8,0,263,1
7650,11,5,0,68,0
7651,15,10,2,566,0
7652,3,14,0,411,0
7653,102,1,0,2,1
7654,2,8,0,264,0
7655,999,0,0,0,1
7656,10,4,0,36,0
7657,42,3,0,65,1
7658,2,7,1,223,0
7659,7,2,0,40,0
7660,2,24,5,5503,0
7661,35,6,0,177,1
7662,11,10,0,180,0
7663,36,2,0,19,1
7664,18,9,0,193,0
7665,999,0,0,0,1
7666,10,10,0,291,0
7667,29,3,0,86,0
7668,20,10,0,350,0
7669,119,2,0,35,1
7670,30,4,0,63,0
7671,25,1,0,6,0
7672,6,5,0,66,0
7673,120,1,0,7,1
7674,2,5,0,126,0
7675,5,16,1,437,0
7676,1,6,0,200,0
7677,112,5,0,79,1
7678,27,2,0,44,0
7679,999,0,0,0,1
7680,3,8,1,306,0
7681,34,4,0,45,1
7682,2,25,6,7288,0
7683,4,16,1,432,0
7684,49,2,0,40,1
7685,73,1,0,6,1
7686,15,7,0,201,0
7687,7,2,0,10,0
7688,2,2,0,36,0
7689,6,3,0,53,0
7690,21,4,0,48,0
7691,47,7,1,214,1
7692,18,7,1,245,0
7693,45,9,1,275,1
7694,28,2,0,35,0
7695,86,3,0,27,1
7696,999,0,0,0,1
7697,3,2,0,15,0
7698,38,4,0,47,1
7699,19,7,1,201,0
7700,2,12,1,400,0
7701,163,1,0,7,1
7702,147,3,0,27,1
7703,19,5,1,178,0
7704,1,5,0,68,0
7705,8,23,9,8504,0
7706,192,3,0,38,1
7707,999,0,0,0,1
7708,69,1,0,17,1
7709,5,3,0,29,0
7710,5,18,13,11527,0
7711,13,11,3,1336,0
7712,2,12,0,300,0
7713,94,1,0,6,1
7714,17,16,0,518,0
7715,223,1,0,12,1
7716,194,1,0,10,1
7717,999,0,0,0,1
7718,31,4,0,113,1
7719,4,10,0,194,0
7720,1,11,0,274,0
7721,29,3,0,56,0
7722,7,7,0,270,0
7723,14,15,1,523,0
7724,2,6,0,99,0
7725,4,6,0,143,0
7726,2,14,0,475,0
7727,7,3,0,46,0
7728,35,4,0,66,1
7729,41,10,0,249,1
7730,231,1,0,15,1
7731,12,4,0,73,0
7732,34,2,0,29,1
7733,64,2,0,21,1
7734,3,26,9,9931,0
7735,33,1,0,24,1
7736,251,1,0,24,1
7737,29,13,0,429,0
7738,69,3,0,52,1
7739,11,2,0,34,0
7740,8,19,8,6930,0
7741,3,23,10,10682,0
7742,7,6,0,121,0
7743,25,7,0,214,0
7744,7,11,0,281,0
7745,25,4,0,25,0
7746,59,5,0,86,1
7747,64,1,0,8,1
7748,26,15,2,981,0
7749,18,2,0,30,0
7750,2,10,0,292,0
7751,7,10,1,308,0
7752,4,23,10,10187,0
7753,9,15,4,2470,0
7754,114,2,0,24,1
7755,15,12,1,329,0
7756,83,3,0,43,1
7757,218,2,0,17,1
7758,101,1,0,12,1
7759,999,0,0,0,1
7760,10,9,0,222,0
7761,11,9,0,229,0
7762,28,5,0,117,0
7763,11,3,0,33,0
7764,1,10,0,272,0
7765,27,5,0,74,0
7766,6,20,14,10698,0
7767,39,4,0,96,1
7768,999,0,0,0,1
7769,57,1,0,5,1
7770,23,2,0,64,0
7771,255,1,0,6,1
7772,2,13,0,388,0
7773,16,8,0,144,0
7774,4,15,7,4680,0
7775,1,7,0,143,0
7776,208,1,0,13,1
7777,49,5,0,88,1
7778,11,10,0,323,0
7779,23,3,0,79,0
7780,277,1,0,6,1
7781,14,2,0,28,0
7782,21,2,0,12,0
7783,73,2,0,18,1
7784,83,2,0,21,1
7785,122,3,0,51,1
7786,999,0,0,0,1
7787,29,4,0,85,0
7788,17,6,0,100,0
7789,12,8,0,155,0
7790,168,1,0,7,1
7791,2,17,5,3149,0
7792,8,3,0,78,0
7793,15,3,0,85,0
7794,8,17,12,8758,0
7795,8,13,1,447,0
7796,8,5,0,121,0
7797,18,3,0,44,0
7798,19,4,0,74,0
7799,86,1,0,13,1
7800,1,19,12,9583,0
7801,28,7,0,119,0
7802,33,1,0,2,1
7803,10,3,0,30,0
7804,999,0,0,0,1
7805,19,13,0,399,0
7806,3,17,1,513,0
7807,999,0,0,0,1
7808,1,5,0,111,0
7809,3,12,0,319,0
7810,21,2,0,24,0
7811,17,8,0,165,0
7812,6,3,0,23,0
7813,24,2,0,18,0
7814,26,5,1,112,0
7815,19,8,0,153,0
7816,97,6,0,133,1
7817,14,11,1,392,0
7818,2,8,0,222,0
7819,8,6,0,131,0
7820,9,11,1,344,0
7821,19,11,2,664,0
7822,64,15,3,2075,1
7823,120,2,0,42,1
7824,19,3,0,21,0
7825,4,3,0,43,0
7826,3,8,0,203,0
7827,38,6,0,57,1
7828,18,18,5,3886,0
7829,3,5,1,152,0
7830,10,2,0,37,0
7831,999,0,0,0,1
7832,19,2,0,20,0
7833,2,7,0,166,0
7834,7,2,0,20,0
7835,286,1,0,16,1
7836,44,3,0,46,1
7837,999,0,0,0,1
7838,71,4,0,81,1
7839,4,11,1,352,0
7840,9,7,1,138,0
7841,6,21,7,5325,0
7842,8,17,2,1088,0
7843,15,8,0,148,0
7844,3,13,0,459,0
7845,6,11,1,268,0
7846,19,11,1,319,0
7847,107,3,0,31,1
7848,30,1,0,10,0
7849,43,3,0,50,1
7850,1,1,0,5,0
7851,6,17,7,4296,0
7852,4,2,0,6,0
7853,35,6,0,146,1
7854,3,17,5,3505,0
7855,123,1,0,6,1
7856,26,8,0,268,0
7857,18,9,0,205,0
7858,55,5,0,129,1
7859,23,1,0,10,0
7860,31,3,0,71,1
7861,81,2,0,40,1
7862,102,3,0,54,1
7863,169,1,0,10,1
7864,14,4,0,55,0
7865,1,8,0,204,0
7866,18,5,0,135,0
7867,28,12,6,3494,0
7868,1,13,0,396,0
7869,41,2,0,22,1
7870,27,4,0,64,0
7871,12,12,0,414,0
7872,20,2,0,17,0
7873,14,7,0,123,0
7874,16,4,0,70,0
7875,23,4,0,73,0
7876,78,1,0,4,1
7877,9,27,13,15383,0
7878,78,4,0,49,1
7879,8,1,0,13,0
7880,26,1,0,11,0
7881,5,3,0,24,0
7882,3,12,1,280,0
7883,24,5,0,105,0
7884,8,1,0,9,0
7885,16,9,2,664,0
7886,20,3,0,36,0
7887,1,8,0,214,0
7888,52,6,0,134,1
7889,18,1,0,6,0
7890,12,20,7,6105,0
7891,39,2,0,13,1
7892,18,2,0,27,0
7893,8,22,3,3224,0
7894,15,5,1,142,0
7895,12,14,2,1135,0
7896,106,3,0,67,1
7897,3,9,1,207,0
7898,159,2,0,27,1
7899,18,3,0,49,0
7900,8,3,0,47,0
7901,5,9,0,284,0
7902,75,1,0,9,1
7903,5,4,0,81,0
7904,44,10,0,301,1
7905,4,10,0,188,0
7906,37,1,0,10,1
7907,107,5,0,80,1
7908,3,10,0,224,0
7909,12,4,0,72,0
7910,35,5,0,110,1
7911,999,0,0,0,1
7912,4,18,8,6025,0
7913,11,4,0,53,0
7914,24,13,0,408,0
7915,5,1,0,14,0
7916,74,10,0,276,1
7917,1,27,9,10307,0
7918,119,2,0,25,1
7919,12,12,1,321,0
7920,12,3,0,48,0
7921,97,1,0,16,1
7922,93,1,0,18,1
7923,125,2,0,30,1
7924,1,3,0,49,0
7925,138,1,0,7,1
7926,8,2,0,17,0
7927,25,3,0,47,0
7928,38,11,0,215,1
7929,3,6,0,208,0
7930,48,3,0,40,1
7931,63,4,0,92,1
7932,4,22,10,10623,0
7933,12,3,0,24,0
7934,9,11,0,211,0
7935,116,5,0,201,1
7936,16,3,0,27,0
7937,286,1,0,18,1
7938,2,7,0,184,0
7939,3,4,0,65,0
7940,5,13,1,294,0
7941,999,0,0,0,1
7942,71,4,0,69,1
7943,146,2,0,17,1
7944,51,5,0,74,1
7945,7,15,0,381,0
7946,75,2,0,15,1
7947,13,2,0,14,0
7948,88,5,0,87,1
7949,7,6,0,90,0
7950,9,8,0,133,0
7951,33,1,0,10,1
7952,5,10,1,254,0
7953,1,22,4,4144,0
7954,57,3,0,30,1
7955,95,3,0,65,1
7956,4,6,0,105,0
7957,999,0,0,0,1
7958,5,1,0,7,0
7959,10,4,0,98,0
7960,37,7,1,197,1
7961,71,6,0,77,1
7962,8,5,0,64,0
7963,11,9,0,227,0
7964,5,38,14,24732,0
7965,10,1,0,27,0
7966,37,6,0,185,1
7967,39,2,0,31,1
7968,7,4,0,41,0
7969,9,19,7,4989,0
7970,2,21,1,733,0
7971,27,5,0,174,0
7972,22,2,0,40,0
7973,21,1,0,8,0
7974,8,1,0,3,0
7975,3,4,0,50,0
7976,26,1,0,17,0
7977,6,7,0,198,0
7978,8,8,0,90,0
7979,87,2,0,14,1
7980,6,9,0,146,0
7981,9,7,0,257,0
7982,14,8,1,238,0
7983,27,8,0,170,0
7984,151,3,0,21,1
7985,7,8,1,215,0
7986,88,1,0,15,1
7987,19,8,0,173,0
7988,3,6,0,112,0
7989,49,2,0,28,1
7990,999,0,0,0,1
7991,999,0,0,0,1
7992,19,4,0,41,0
7993,3,13,0,336,0
7994,6,3,0,73,0
7995,3,8,0,193,0
7996,4,12,3,1727,0
7997,232,2,0,14,1
7998,7,26,10,11163,0
7999,999,0,0,0,1
8000,999,0,0,0,1
8001,999,0,0,0,1
8002,5,9,0,238,0
8003,71,6,0,115,1
8004,101,1,0,11,1
8005,1,2,0,37,0
8006,125,1,0,9,1
8007,110,3,0,30,1
8008,11,21,8,7184,0
8009,162,3,0,17,1
8010,29,2,0,17,0
8011,269,1,0,19,1
8012,5,20,6,5700,0
8013,105,4,0,120,1
8014,23,1,0,12,0
8015,16,1,0,8,0
8016,33,2,0,30,1
8017,9,16,1,483,0
8018,27,2,0,48,0
8019,9,3,0,38,0
8020,75,3,0,42,1
8021,176,1,0,17,1
8022,48,5,0,104,1
8023,55,1,0,24,1
8024,4,8,0,150,0
8025,78,2,0,29,1
8026,12,12,0,327,0
8027,3,25,9,9344,0
8028,55,4,0,67,1
8029,166,2,0,23,1
8030,1,4,0,64,0
8031,33,10,1,287,1
8032,5,10,0,290,0
8033,16,13,1,324,0
8034,9,7,0,212,0
8035,39,6,0,125,1
8036,14,1,0,5,0
8037,13,4,0,43,0
8038,12,7,0,146,0
8039,30,13,2,816,0
8040,5,16,0,525,0
8041,35,2,0,33,1
8042,27,8,0,308,0
8043,5,14,0,385,0
8044,6,15,4,2464,0
8045,18,2,0,33,0
8046,20,6,0,152,0
8047,171,1,0,24,1
8048,5,3,0,18,0
8049,14,10,0,246,0
8050,49,6,0,88,1
8051,16,7,0,231,0
8052,9,5,0,102,0
8053,185,2,0,30,1
8054,2,3,0,25,0
8055,55,1,0,5,1
8056,56,2,0,12,1
8057,256,1,0,10,1
8058,12,2,0,17,0
8059,14,11,0,269,0
8060,8,20,7,5882,0
8061,62,2,0,31,1
8062,25,3,0,24,0
8063,188,2,0,18,1
8064,57,2,0,23,1
8065,43,12,0,327,1
8066,9,11,0,279,0
8067,62,3,0,48,1
8068,47,5,0,128,1
8069,2,18,7,6021,0
8070,8,1,0,7,0
8071,36,8,0,248,1
8072,38,7,2,425,1
8073,75,6,0,197,1
8074,96,4,0,76,1
8075,8,1,0,17,0
8076,258,2,0,17,1
8077,36,5,0,98,1
8078,12,5,0,106,0
8079,49,1,0,15,1
8080,128,1,0,8,1
8081,7,4,0,59,0
8082,12,3,0,42,0
8083,13,5,0,98,0
8084,3,2,0,22,0
8085,999,0,0,0,1
8086,5,14,0,379,0
8087,78,1,0,4,1
8088,25,5,0,88,0
8089,17,2,0,13,0
8090,2,20,10,10506,0
8091,7,8,0,169,0
8092,7,6,0,184,0
8093,16,4,0,84,0
8094,17,14,0,376,0
8095,6,3,0,74,0
8096,13,22,5,4920,0
8097,18,2,0,19,0
8098,321,1,0,10,1
8099,75,6,0,148,1
8100,34,6,0,118,1
8101,64,2,0,29,1
8102,17,1,0,20,0
8103,28,5,0,89,0
8104,7,14,1,416,0
8105,9,5,0,75,0
8106,999,0,0,0,1
8107,16,10,1,233,0
8108,88,2,0,14,1
8109,1,13,1,352,0
8110,19,2,0,20,0
8111,58,2,0,26,1
8112,22,2,0,39,0
8113,28,7,0,119,0
8114,19,1,0,10,0
8115,28,1,0,7,0
8116,26,3,0,51,0
8117,22,5,0,91,0
8118,34,16,2,1034,1
8119,21,1,0,14,0
8120,185,2,0,24,1
8121,16,3,0,56,0
8122,14,2,0,41,0
8123,31,4,0,48,1
8124,1,12,0,338,0
8125,4,7,0,132,0
8126,39,2,0,22,1
8127,131,1,0,14,1
8128,22,7,0,148,0
8129,119,2,0,19,1
8130,3,7,0,147,0
8131,12,1,0,9,0
8132,999,0,0,0,1
8133,15,7,0,130,0
8134,67,1,0,16,1
8135,9,9,0,212,0
8136,10,9,0,176,0
8137,30,2,0,21,0
8138,999,0,0,0,1
8139,6,7,0,195,0
8140,16,13,1,362,0
8141,20,3,0,32,0
8142,18,5,0,88,0
8143,2,14,0,333,0
8144,5,17,3,2457,0
8145,52,1,0,4,1
8146,15,16,0,420,0
8147,10,29,19,23153,0
8148,6,14,5,3185,0
8149,34,2,0,21,1
8150,41,4,0,102,1
8151,18,9,0,315,0
8152,8,22,12,11992,0
8153,43,4,0,47,1
8154,1,27,7,8213,0
8155,14,2,0,22,0
8156,30,3,0,31,0
8157,30,3,0,48,0
8158,8,13,0,327,0
8159,999,0,0,0,1
8160,77,2,0,14,1
8161,62,5,0,199,1
8162,14,14,1,429,0
8163,39,1,0,5,1
8164,6,2,0,26,0
8165,5,6,0,239,0
8166,14,20,8,7441,0
8167,53,3,0,65,1
8168,116,2,0,33,1
8169,127,3,0,32,1
8170,2,9,0,242,0
8171,143,2,0,17,1
8172,183,1,0,15,1
8173,57,5,0,57,1
8174,9,10,1,346,0
8175,15,7,0,168,0
8176,23,4,0,39,0
8177,78,2,0,27,1
8178,27,5,0,92,0
8179,44,5,0,38,1
8180,30,5,0,96,0
8181,3,4,0,104,0
8182,2,20,5,4188,0
8183,118,1,0,2,1
8184,138,2,0,15,1
8185,99,3,0,27,1
8186,34,1,0,8,1
8187,13,6,0,146,0
8188,132,4,0,84,1
8189,75,3,0,80,1
8190,999,0,0,0,1
8191,14,22,9,8102,0
8192,46,6,0,117,1
8193,1,16,0,488,0
8194,15,5,0,88,0
8195,5,2,0,28,0
8196,15,21,11,11279,0
8197,1,5,0,88,0
8198,38,11,0,266,1
8199,999,0,0,0,1
8200,6,10,1,348,0
8201,9,17,0,261,0
8202,8,19,5,4305,0
8203,37,4,0,65,1
8204,14,7,0,145,0
8205,3,4,0,104,0
8206,11,8,0,159,0
8207,14,4,0,54,0
8208,46,1,0,11,1
8209,34,5,0,107,1
8210,35,1,0,14,1
8211,177,2,0,37,1
8212,3,3,0,16,0
8213,12,7,0,177,0
8214,5,7,0,167,0
8215,6,19,8,7001,0
8216,1,7,0,132,0
8217,49,8,1,302,1
8218,88,3,0,27,1
8219,6,8,0,213,0
8220,11,5,1,133,0
8221,14,1,0,15,0
8222,63,9,0,287,1
8223,121,1,0,7,1
8224,60,4,0,56,1
8225,48,5,0,201,1
8226,999,0,0,0,1
8227,999,0,0,0,1
8228,2,13,0,284,0
8229,17,11,1,341,0
8230,9,5,0,134,0
8231,114,1,0,24,1
8232,8,12,2,761,0
8233,999,0,0,0,1
8234,50,5,0,93,1
8235,148,1,0,15,1
8236,4,13,2,782,0
8237,3,7,0,125,0
8238,30,7,0,110,0
8239,4,8,2,527,0
8240,1,4,0,44,0
8241,8,3,0,44,0
8242,40,1,0,14,1
8243,115,1,0,9,1
8244,999,0,0,0,1
8245,6,19,9,9345,0
8246,7,2,0,27,0
8247,999,0,0,0,1
8248,26,4,0,96,0
8249,2,6,0,93,0
8250,42,3,0,43,1
8251,15,1,0,6,0
8252,6,9,0,220,0
8253,5,2,0,26,0
8254,118,2,0,27,1
8255,3,6,0,119,0
8256,14,2,0,56,0
8257,34,6,0,156,1
8258,17,2,0,48,0
8259,45,6,0,78,1
8260,79,1,0,11,1
8261,22,10,0,380,0
8262,2,10,1,259,0
8263,2,3,0,34,0
8264,16,7,0,146,0
8265,6,5,0,70,0
8266,3,12,0,220,0
8267,31,6,0,152,1
8268,999,0,0,0,1
8269,28,3,0,49,0
8270,23,3,0,22,0
8271,53,5,0,109,1
8272,3,15,2,721,0
8273,50,4,0,105,1
8274,21,5,0,128,0
8275,138,4,0,68,1
8276,4,11,0,334,0
8277,16,4,0,75,0
8278,75,1,0,13,1
8279,19,12,0,287,0
8280,17,3,0,75,0
8281,32,3,0,43,1
8282,1,6,0,48,0
8283,20,2,0,16,0
8284,4,28,11,14060,0
8285,51,6,0,90,1
8286,2,21,10,10985,0
8287,19,6,0,124,0
8288,14,11,0,378,0
8289,2,4,0,69,0
8290,999,0,0,0,1
8291,8,8,0,287,0
8292,999,0,0,0,1
8293,999,0,0,0,1
8294,5,6,0,112,0
8295,3,6,0,84,0
8296,16,3,0,32,0
8297,13,1,0,13,0
8298,8,11,0,368,0
8299,43,2,0,37,1
8300,9,11,1,313,0
8301,999,0,0,0,1
8302,42,4,0,103,1
8303,2,7,0,163,0
8304,26,5,0,85,0
8305,2,4,0,125,0
8306,56,2,0,23,1
8307,7,9,0,189,0
8308,28,8,0,163,0
8309,36,4,0,58,1
8310,3,12,0,331,0
8311,13,9,1,341,0
8312,26,6,0,116,0
8313,5,5,0,42,0
8314,24,6,0,106,0
8315,85,1,0,16,1
8316,42,5,0,62,1
8317,25,3,0,46,0
8318,33,2,0,29,1
8319,22,3,0,27,0
8320,999,0,0,0,1
8321,40,9,1,355,1
8322,7,12,0,258,0
8323,64,2,0,20,1
8324,216,1,0,4,1
8325,3,5,0,89,0
8326,72,2,0,19,1
8327,14,3,0,34,0
8328,56,3,0,59,1
8329,3,11,1,314,0
8330,4,19,6,4542,0
8331,17,22,4,4192,0
8332,36,3,0,48,1
8333,13,8,0,165,0
8334,1,3,0,51,0
8335,182,1,0,10,1
8336,9,11,0,234,0
8337,24,10,1,339,0
8338,2,14,1,509,0
8339,2,14,0,465,0
8340,19,1,0,14,0
8341,2,14,1,386,0
8342,4,21,16,13377,0
8343,12,7,0,223,0
8344,2,27,14,17989,0
8345,35,5,0,111,1
8346,12,6,0,116,0
8347,1,8,0,147,0
8348,5,15,1,351,0
8349,7,13,0,400,0
8350,35,3,0,27,1
8351,9,25,9,9016,0
8352,141,2,0,19,1
8353,13,14,0,444,0
8354,4,6,0,159,0
8355,53,2,0,13,1
8356,58,2,0,34,1
8357,2,3,0,60,0
8358,62,5,0,197,1
8359,26,9,0,280,0
8360,70,2,0,17,1
8361,44,1,0,5,1
8362,999,0,0,0,1
8363,34,2,0,35,1
8364,9,3,0,37,0
8365,26,8,1,159,0
8366,13,15,6,4300,0
8367,5,8,0,219,0
8368,66,4,0,61,1
8369,2,8,0,181,0
8370,34,7,1,159,1
8371,2,2,0,12,0
8372,41,2,0,18,1
8373,5,21,5,4670,0
8374,188,1,0,8,1
8375,99,2,0,31,1
8376,215,2,0,21,1
8377,23,13,3,1072,0
8378,67,1,0,29,1
8379,22,8,0,134,0
8380,2,6,0,120,0
8381,1,33,10,14450,0
8382,51,1,0,9,1
8383,32,4,0,85,1
8384,21,4,0,42,0
8385,90,4,0,76,1
8386,1,11,0,269,0
8387,9,10,0,183,0
8388,2,12,0,279,0
8389,28,4,0,129,0
8390,24,5,0,83,0
8391,19,7,0,186,0
8392,5,5,0,92,0
8393,58,1,0,21,1
8394,102,4,0,97,1
8395,5,4,0,66,0
8396,999,0,0,0,1
8397,999,0,0,0,1
8398,1,10,0,231,0
8399,15,2,0,33,0
8400,29,6,0,80,0
8401,13,6,0,107,0
8402,35,12,1,384,1
8403,17,26,3,3679,0
8404,9,3,0,56,0
8405,32,7,0,88,1
8406,77,6,0,121,1
8407,16,8,1,250,0
8408,74,3,0,66,1
8409,116,1,0,24,1
8410,27,5,0,89,0
8411,24,4,0,70,0
8412,999,0,0,0,1
8413,9,7,2,444,0
8414,16,3,0,85,0
8415,13,8,0,212,0
8416,21,16,7,4853,0
8417,3,6,0,65,0
8418,20,4,0,83,0
8419,9,18,7,5475,0
8420,5,12,0,382,0
8421,2,2,0,12,0
8422,2,10,0,256,0
8423,6,28,9,10873,0
8424,75,1,0,3,1
8425,17,2,0,33,0
8426,176,5,0,75,1
8427,7,8,0,214,0
8428,24,9,2,521,0
8429,1,8,0,250,0
8430,85,7,0,227,1
8431,999,0,0,0,1
8432,13,10,0,332,0
8433,25,1,0,6,0
8434,24,6,1,194,0
8435,102,1,0,2,1
8436,51,7,0,152,1
8437,999,0,0,0,1
8438,42,1,0,17,1
8439,19,17,0,516,0
8440,35,2,0,25,1
8441,6,15,5,3162,0
8442,999,0,0,0,1
8443,180,2,0,8,1
8444,26,3,0,41,0
8445,227,1,0,17,1
8446,9,8,0,143,0
8447,56,2,0,17,1
8448,7,12,0,365,0
8449,1,17,9,5143,0
8450,46,3,0,35,1
8451,98,1,0,9,1
8452,7,17,1,469,0
8453,252,1,0,12,1
8454,154,4,0,49,1
8455,6,24,2,1911,0
8456,6,17,4,3364,0
8457,7,6,0,58,0
8458,50,11,5,1892,1
8459,102,3,0,42,1
8460,66,2,0,17,1
8461,26,6,0,118,0
8462,12,18,10,8185,0
8463,35,4,0,49,1
8464,33,2,0,26,1
8465,82,1,0,24,1
8466,14,5,0,76,0
8467,8,18,7,5125,0
8468,10,26,9,9731,0
8469,12,7,0,132,0
8470,21,5,0,137,0
8471,126,1,0,12,1
8472,47,5,0,116,1
8473,20,2,0,36,0
8474,5,29,13,16414,0
8475,37,10,3,999,1
8476,999,0,0,0,1
8477,1,11,1,245,0
8478,999,0,0,0,1
8479,4,22,9,10615,0
8480,53,2,0,23,1
8481,100,3,0,38,1
8482,1,3,0,40,0
8483,4,3,0,56,0
8484,107,1,0,24,1
8485,999,0,0,0,1
8486,13,3,0,35,0
8487,1,17,8,4859,0
8488,8,4,0,107,0
8489,3,12,0,385,0
8490,38,7,1,199,1
8491,1,3,0,44,0
8492,71,1,0,7,1
8493,64,1,0,6,1
8494,11,14,0,368,0
8495,22,9,0,261,0
8496,19,1,0,16,0
8497,11,10,0,305,0
8498,19,7,0,114,0
8499,13,7,0,141,0
8500,1,6,0,80,0
8501,14,4,0,119,0
8502,13,6,0,88,0
8503,21,5,0,81,0
8504,204,1,0,5,1
8505,15,5,0,178,0
8506,13,16,3,1920,0
8507,2,5,0,62,0
8508,324,1,0,14,1
8509,71,4,0,22,1
8510,91,1,0,17,1
8511,7,6,0,134,0
8512,7,10,0,331,0
8513,14,2,0,32,0
8514,3,10,0,248,0
8515,10,11,1,329,0
8516,23,4,0,66,0
8517,20,13,0,333,0
8518,8,21,5,3785,0
8519,8,2,0,22,0
8520,9,28,12,16992,0
8521,12,2,0,41,0
8522,81,3,0,52,1
8523,43,3,0,36,1
8524,3,8,0,302,0
8525,2,17,1,511,0
8526,55,3,0,41,1
8527,2,10,2,837,0
8528,6,4,0,90,0
8529,13,12,0,340,0
8530,7,8,0,236,0
8531,79,3,0,66,1
8532,31,7,0,123,1
8533,999,0,0,0,1
8534,19,11,0,346,0
8535,999,0,0,0,1
8536,5,10,2,589,0
8537,999,0,0,0,1
8538,999,0,0,0,1
8539,18,21,9,9089,0
8540,2,2,0,30,0
8541,35,4,0,56,1
8542,999,0,0,0,1
8543,17,1,0,13,0
8544,33,8,0,164,1
8545,31,1,0,4,1
8546,24,2,0,25,0
8547,2,16,3,2487,0
8548,41,5,0,107,1
8549,14,24,8,8238,0
8550,326,1,0,20,1
8551,42,7,0,159,1
8552,17,3,0,37,0
8553,1,7,0,157,0
8554,111,2,0,22,1
8555,20,4,0,47,0
8556,4,6,0,163,0
8557,57,8,0,151,1
8558,9,9,0,179,0
8559,62,1,0,11,1
8560,9,5,0,45,0
8561,12,6,1,152,0
8562,26,2,0,20,0
8563,17,17,6,3880,0
8564,48,1,0,6,1
8565,2,15,0,409,0
8566,21,5,0,64,0
8567,6,3,0,40,0
8568,8,6,0,131,0
8569,28,4,0,72,0
8570,31,4,0,34,1
8571,67,2,0,31,1
8572,5,10,0,289,0
8573,3,25,6,6199,0
8574,33,2,0,22,1
8575,15,2,0,25,0
8576,2,4,0,85,0
8577,13,12,1,367,0
8578,1,29,12,14708,0
8579,12,3,0,20,0
8580,15,3,0,54,0
8581,6,4,0,106,0
8582,21,3,0,34,0
8583,20,8,0,235,0
8584,138,2,0,50,1
8585,84,1,0,6,1
8586,10,6,0,132,0
8587,6,4,0,76,0
8588,5,13,0,365,0
8589,46,5,0,92,1
8590,26,2,0,12,0
8591,22,3,0,63,0
8592,1,22,13,14348,0
8593,37,6,0,171,1
8594,1,10,0,99,0
8595,61,3,0,64,1
8596,11,2,0,27,0
8597,98,2,0,19,1
8598,28,2,0,20,0
8599,7,24,9,9967,0
8600,30,8,1,230,0
8601,999,0,0,0,1
8602,34,1,0,5,1
8603,5,12,0,421,0
8604,8,5,0,91,0
8605,48,4,0,64,1
8606,3,28,6,6935,0
8607,54,4,0,54,1
8608,5,17,5,3958,0
8609,26,3,0,28,0
8610,12,5,0,69,0
8611,72,5,0,128,1
8612,2,1,0,6,0
8613,20,10,0,299,0
8614,43,3,0,29,1
8615,999,0,0,0,1
8616,29,4,0,53,0
8617,3,7,0,159,0
8618,26,7,0,185,0
8619,68,4,0,70,1
8620,9,2,0,14,0
8621,1,10,2,657,0
8622,158,2,0,63,1
8623,21,16,7,4731,0
8624,32,11,1,244,1
