"user_id","days_since_last_session","total_sessions_count","total_orders_count","is_churned"
3896,53,1,0,1
3897,30,3,0,0
3898,999,0,0,1
3899,52,5,0,1
3900,10,10,0,0
3901,999,0,0,1
3902,2,22,9,0
3903,2,6,0,0
3904,43,7,0,1
3905,999,0,0,1
3906,41,15,6,1
3907,30,8,0,0
3908,62,5,0,1
3909,22,11,1,0
3910,25,19,5,0
3911,7,7,0,0
3912,6,21,9,0
3913,6,4,0,0
3914,6,11,0,0
3915,12,4,0,0
3916,118,7,0,1
3917,8,13,0,0
3918,2,8,0,0
3919,38,4,0,1
3920,21,3,0,0
3921,76,3,0,1
3922,145,3,0,1
3923,17,10,0,0
3924,10,6,0,0
3925,26,2,0,0
3926,4,3,1,0
3927,2,7,0,0
3928,11,5,1,0
3929,70,5,0,1
3930,60,2,0,1
3931,3,4,0,0
3932,27,11,0,0
3933,127,1,0,1
3934,3,21,5,0
3935,4,8,1,0
3936,6,8,0,0
3937,10,5,0,0
3938,2,4,0,0
3939,46,9,0,1
3940,104,3,0,1
3941,2,2,0,0
3942,999,0,0,1
3943,141,2,0,1
3944,1,10,1,0
3945,30,9,1,0
3946,14,5,0,0
3947,79,7,0,1
3948,22,4,0,0
3949,1,3,0,0
3950,131,5,0,1
3951,2,8,0,0
3952,10,2,0,0
3953,2,24,1,0
3954,110,2,0,1
3955,53,2,0,1
3956,13,17,7,0
3957,56,10,1,1
3958,12,9,0,0
3959,3,21,12,0
3960,198,3,0,1
3961,5,2,0,0
3962,16,7,0,0
3963,35,2,0,1
3964,66,2,0,1
3965,6,3,0,0
3966,8,22,7,0
3967,4,16,3,0
3968,39,2,0,1
3969,3,21,6,0
3970,11,16,1,0
3971,6,23,9,0
3972,28,11,0,0
3973,4,8,0,0
3974,5,13,1,0
3975,94,4,0,1
3976,22,5,0,0
3977,24,1,0,0
3978,999,0,0,1
3979,10,2,0,0
3980,4,11,0,0
3981,999,0,0,1
3982,4,4,0,0
3983,1,1,0,0
3984,17,4,0,0
3985,7,3,0,0
3986,1,5,0,0
3987,125,2,0,1
3988,22,6,0,0
3989,19,13,0,0
3990,1,9,0,0
3991,5,1,0,0
3992,2,9,0,0
3993,103,1,0,1
3994,1,23,9,0
3995,34,2,0,1
3996,49,2,0,1
3997,16,5,0,0
3998,105,1,0,1
3999,33,5,0,1
4000,10,14,2,0
4001,9,4,0,0
4002,13,3,0,0
4003,211,1,0,1
4004,18,11,1,0
4005,19,6,0,0
4006,39,2,0,1
4007,3,8,0,0
4008,999,0,0,1
4009,11,2,0,0
4010,49,5,0,1
4011,11,4,0,0
4012,61,1,0,1
4013,10,11,1,0
4014,1,5,0,0
4015,9,14,0,0
4016,22,2,0,0
4017,24,7,0,0
4018,9,3,0,0
4019,3,17,6,0
4020,13,11,0,0
4021,41,4,0,1
4022,12,1,0,0
4023,3,8,0,0
4024,13,6,0,0
4025,30,5,0,0
4026,3,22,11,0
4027,999,0,0,1
4028,4,24,7,0
4029,10,18,8,0
4030,10,19,5,0
4031,11,5,0,0
4032,11,9,0,0
4033,19,9,0,0
4034,17,4,0,0
4035,12,5,0,0
4036,32,6,0,1
4037,17,4,0,0
4038,1,9,0,0
4039,15,3,0,0
4040,5,6,0,0
4041,37,3,0,1
4042,999,0,0,1
4043,999,0,0,1
4044,26,6,0,0
4045,43,2,0,1
4046,20,5,0,0
4047,49,6,1,1
4048,1,21,5,0
4049,3,5,0,0
4050,114,1,0,1
4051,141,1,0,1
4052,10,7,0,0
4053,11,4,0,0
4054,5,5,0,0
4055,7,13,5,0
4056,18,6,0,0
4057,12,6,0,0
4058,11,4,0,0
4059,29,5,0,0
4060,16,2,0,0
4061,73,4,0,1
4062,1,6,0,0
4063,94,3,0,1
4064,4,17,8,0
4065,8,4,0,0
4066,24,1,0,0
4067,2,8,0,0
4068,4,9,0,0
4069,2,4,0,0
4070,47,18,2,1
4071,22,2,0,0
4072,2,12,0,0
4073,10,2,0,0
4074,29,4,0,0
4075,16,4,0,0
4076,63,2,0,1
4077,1,6,0,0
4078,16,2,0,0
4079,138,2,0,1
4080,5,11,0,0
4081,13,8,1,0
4082,7,5,0,0
4083,4,3,0,0
4084,28,5,0,0
4085,1,28,9,0
4086,5,6,0,0
4087,70,1,0,1
4088,7,6,1,0
4089,3,22,5,0
4090,4,12,0,0
4091,4,15,2,0
4092,69,6,0,1
4093,49,5,0,1
4094,999,0,0,1
4095,230,3,0,1
4096,19,10,0,0
4097,70,2,0,1
4098,4,19,7,0
4099,5,3,0,0
4100,226,3,0,1
4101,12,2,0,0
4102,6,10,0,0
4103,19,3,0,0
4104,19,20,9,0
4105,4,13,0,0
4106,4,10,0,0
4107,999,0,0,1
4108,108,2,0,1
4109,11,4,0,0
4110,88,1,0,1
4111,20,3,0,0
4112,125,3,0,1
4113,22,2,0,0
4114,20,5,0,0
4115,9,9,0,0
4116,27,7,0,0
4117,101,4,0,1
4118,61,4,0,1
4119,27,3,0,0
4120,3,4,0,0
4121,3,15,0,0
4122,4,3,0,0
4123,1,16,0,0
4124,31,4,0,1
4125,7,21,8,0
4126,1,7,0,0
4127,90,1,0,1
4128,13,7,0,0
4129,999,0,0,1
4130,4,19,6,0
4131,36,11,1,1
4132,20,3,0,0
4133,5,4,0,0
4134,9,14,0,0
4135,52,3,0,1
4136,15,7,0,0
4137,12,21,12,0
4138,14,23,7,0
4139,24,4,0,0
4140,12,8,0,0
4141,61,2,0,1
4142,8,3,0,0
4143,21,5,0,0
4144,89,3,0,1
4145,39,5,0,1
4146,18,6,0,0
4147,58,4,0,1
4148,109,2,0,1
4149,68,1,0,1
4150,5,2,0,0
4151,5,3,0,0
4152,999,0,0,1
4153,5,15,0,0
4154,4,4,0,0
4155,29,5,0,0
4156,13,8,0,0
4157,92,3,0,1
4158,8,2,0,0
4159,69,6,0,1
4160,36,1,0,1
4161,22,5,0,0
4162,11,4,0,0
4163,999,0,0,1
4164,14,1,0,0
4165,2,4,0,0
4166,40,7,0,1
4167,5,8,0,0
4168,33,2,0,1
4169,0,19,7,0
4170,60,1,0,1
4171,3,5,0,0
4172,2,3,0,0
4173,114,1,0,1
4174,15,13,1,0
4175,20,21,10,0
4176,20,2,0,0
4177,2,5,0,0
4178,27,6,0,0
4179,86,5,0,1
4180,5,20,2,0
4181,9,4,0,0
4182,7,8,0,0
4183,999,0,0,1
4184,43,5,0,1
4185,14,9,0,0
4186,8,3,0,0
4187,31,6,0,1
4188,142,2,0,1
4189,21,24,10,0
4190,7,20,2,0
4191,2,6,0,0
4192,173,2,0,1
4193,33,3,0,1
4194,1,29,9,0
4195,36,7,0,1
4196,62,4,0,1
4197,30,5,0,0
4198,10,23,9,0
4199,999,0,0,1
4200,9,8,0,0
4201,999,0,0,1
4202,33,4,0,1
4203,63,5,0,1
4204,8,5,0,0
4205,65,1,0,1
4206,29,13,4,0
4207,21,10,0,0
4208,6,8,0,0
4209,12,17,0,0
4210,10,7,0,0
4211,18,3,0,0
4212,13,5,0,0
4213,19,3,0,0
4214,3,7,0,0
4215,242,1,0,1
4216,87,2,0,1
4217,277,1,0,1
4218,17,9,0,0
4219,10,2,0,0
4220,8,4,0,0
4221,49,1,0,1
4222,25,19,6,0
4223,29,2,0,0
4224,16,7,0,0
4225,28,4,0,0
4226,287,1,0,1
4227,285,1,0,1
4228,15,1,0,0
4229,42,1,0,1
4230,25,3,0,0
4231,80,1,0,1
4232,30,5,0,0
4233,18,4,0,0
4234,6,17,4,0
4235,89,11,1,1
4236,6,2,0,0
4237,85,2,0,1
4238,22,7,0,0
4239,3,8,1,0
4240,9,6,0,0
4241,51,2,0,1
4242,49,1,0,1
4243,78,2,0,1
4244,12,6,0,0
4245,999,0,0,1
4246,999,0,0,1
4247,6,2,0,0
4248,3,21,7,0
4249,2,6,0,0
4250,9,18,5,0
4251,999,0,0,1
4252,6,5,0,0
4253,4,3,0,0
4254,56,4,0,1
4255,14,4,0,0
4256,20,5,0,0
4257,10,2,0,0
4258,1,4,0,0
4259,6,3,0,0
4260,10,16,0,0
4261,2,21,1,0
4262,6,23,8,0
4263,67,3,0,1
4264,2,25,8,0
4265,16,12,2,0
4266,52,6,0,1
4267,37,3,0,1
4268,23,7,0,0
4269,27,15,0,0
4270,1,10,0,0
4271,10,6,0,0
4272,2,14,6,0
4273,1,8,0,0
4274,181,1,0,1
4275,999,0,0,1
4276,20,4,0,0
4277,4,10,0,0
4278,14,9,0,0
4279,60,3,0,1
4280,3,26,7,0
4281,48,2,0,1
4282,49,2,0,1
4283,11,13,0,0
4284,15,5,0,0
4285,69,4,0,1
4286,9,6,0,0
4287,62,4,0,1
4288,104,2,0,1
4289,33,1,0,1
4290,64,4,0,1
4291,16,3,0,0
4292,111,1,0,1
4293,43,3,0,1
4294,20,4,0,0
4295,144,1,0,1
4296,116,1,0,1
4297,7,8,0,0
4298,205,2,0,1
4299,5,2,0,0
4300,2,15,7,0
4301,43,2,0,1
4302,6,5,0,0
4303,45,5,0,1
4304,62,4,0,1
4305,263,1,0,1
4306,1,21,1,0
4307,3,4,0,0
4308,2,5,0,0
4309,24,2,0,0
4310,18,4,0,0
4311,5,6,0,0
4312,28,5,0,0
4313,7,21,9,0
4314,7,3,0,0
4315,4,3,0,0
4316,75,9,0,1
4317,20,2,0,0
4318,12,4,0,0
4319,48,1,0,1
4320,2,18,10,0
4321,26,5,0,0
4322,26,11,0,0
4323,141,1,0,1
4324,209,1,0,1
4325,30,1,0,0
4326,110,3,0,1
4327,122,2,0,1
4328,123,1,0,1
4329,16,6,0,0
4330,12,8,0,0
4331,99,4,0,1
4332,156,2,0,1
4333,6,14,8,0
4334,10,32,10,0
4335,7,2,0,0
4336,251,1,0,1
4337,19,17,2,0
4338,46,6,0,1
4339,2,3,0,0
4340,40,5,0,1
4341,5,6,0,0
4342,2,8,1,0
4343,8,4,0,0
4344,20,9,0,0
4345,999,0,0,1
4346,61,10,0,1
4347,46,3,0,1
4348,10,11,1,0
4349,86,1,0,1
4350,125,1,0,1
4351,2,15,0,0
4352,3,23,7,0
4353,22,7,0,0
4354,2,6,0,0
4355,98,1,0,1
4356,100,1,0,1
4357,11,12,2,0
4358,999,0,0,1
4359,5,8,0,0
4360,2,26,4,0
4361,6,4,0,0
4362,31,2,0,1
4363,3,28,11,0
4364,6,5,0,0
4365,31,9,0,1
4366,6,8,0,0
4367,20,6,0,0
4368,2,7,0,0
4369,8,12,1,0
4370,7,7,0,0
4371,1,7,0,0
4372,25,5,0,0
4373,186,2,0,1
4374,6,13,10,0
4375,6,7,1,0
4376,105,1,0,1
4377,26,12,0,0
4378,13,7,0,0
4379,17,2,0,0
4380,9,4,0,0
4381,202,1,0,1
4382,5,8,0,0
4383,73,2,0,1
4384,23,1,0,0
4385,6,7,0,0
4386,4,10,0,0
4387,49,1,0,1
4388,28,6,0,0
4389,268,1,0,1
4390,52,9,0,1
4391,20,3,0,0
4392,20,13,4,0
4393,2,4,0,0
4394,2,9,0,0
4395,171,3,0,1
4396,103,1,0,1
4397,9,5,0,0
4398,15,9,0,0
4399,41,3,0,1
4400,81,1,0,1
4401,56,5,0,1
4402,34,17,0,1
4403,9,12,1,0
4404,4,5,0,0
4405,13,8,0,0
4406,5,10,1,0
4407,103,1,0,1
4408,999,0,0,1
4409,41,4,0,1
4410,21,9,2,0
4411,8,4,0,0
4412,58,1,0,1
4413,999,0,0,1
4414,22,1,0,0
4415,8,2,0,0
4416,22,2,0,0
4417,17,6,0,0
4418,10,6,0,0
4419,8,5,0,0
4420,82,6,0,1
4421,30,1,0,0
4422,31,3,0,1
4423,3,1,0,0
4424,7,8,0,0
4425,2,16,0,0
4426,6,16,1,0
4427,151,2,0,1
4428,2,4,0,0
4429,1,5,0,0
4430,20,7,0,0
4431,49,4,0,1
4432,8,13,0,0
4433,38,5,0,1
4434,6,22,10,0
4435,40,1,0,1
4436,37,20,11,1
4437,3,8,0,0
4438,4,7,0,0
4439,6,3,0,0
4440,46,4,0,1
4441,38,5,0,1
4442,13,11,0,0
4443,7,2,0,0
4444,10,7,0,0
4445,4,8,0,0
4446,50,8,0,1
4447,19,5,0,0
4448,7,16,16,0
4449,4,20,8,0
4450,31,3,0,1
4451,29,3,0,0
4452,21,3,0,0
4453,82,3,0,1
4454,29,11,0,0
4455,91,6,0,1
4456,17,2,0,0
4457,2,20,6,0
4458,11,4,0,0
4459,6,9,0,0
4460,2,19,0,0
4461,91,1,0,1
4462,34,10,0,1
4463,17,1,0,0
4464,3,8,0,0
4465,35,8,0,1
4466,2,14,0,0
4467,7,5,0,0
4468,27,2,0,0
4469,14,17,2,0
4470,2,12,0,0
4471,85,4,0,1
4472,12,8,0,0
4473,20,3,0,0
4474,999,0,0,1
4475,2,2,0,0
4476,48,8,0,1
4477,99,1,0,1
4478,999,0,0,1
4479,44,9,1,1
4480,3,20,8,0
4481,2,3,0,0
4482,999,0,0,1
4483,9,2,0,0
4484,27,4,0,0
4485,19,8,0,0
4486,13,23,6,0
4487,3,7,0,0
4488,47,9,0,1
4489,9,6,1,0
4490,185,1,0,1
4491,15,17,3,0
4492,15,4,0,0
4493,58,2,0,1
4494,999,0,0,1
4495,7,2,0,0
4496,5,9,0,0
4497,4,9,0,0
4498,62,3,0,1
4499,6,1,0,0
4500,21,8,0,0
4501,145,6,0,1
4502,40,1,0,1
4503,35,5,0,1
4504,5,8,0,0
4505,9,8,0,0
4506,18,2,0,0
4507,2,14,2,0
4508,19,13,11,0
4509,146,1,0,1
4510,17,13,1,0
4511,37,2,0,1
4512,3,6,0,0
4513,114,2,0,1
4514,3,3,0,0
4515,226,1,0,1
4516,22,5,0,0
4517,2,31,8,0
4518,41,2,0,1
4519,31,7,0,1
4520,3,8,0,0
4521,4,6,0,0
4522,194,2,0,1
4523,31,2,0,1
4524,7,3,0,0
4525,28,1,0,0
4526,172,2,0,1
4527,12,4,0,0
4528,13,5,0,0
4529,16,11,0,0
4530,15,18,10,0
4531,55,1,0,1
4532,85,7,1,1
4533,7,29,18,0
4534,55,3,0,1
4535,103,2,0,1
4536,9,3,0,0
4537,19,5,0,0
4538,2,5,0,0
4539,44,1,0,1
4540,80,1,0,1
4541,40,4,0,1
4542,4,3,0,0
4543,22,11,0,0
4544,265,1,0,1
4545,5,10,0,0
4546,10,1,0,0
4547,30,6,0,0
4548,20,2,0,0
4549,10,11,0,0
4550,10,10,0,0
4551,19,3,0,0
4552,75,5,0,1
4553,2,7,0,0
4554,4,4,0,0
4555,13,9,0,0
4556,25,6,0,0
4557,27,15,6,0
4558,12,14,0,0
4559,1,22,10,0
4560,40,3,0,1
4561,10,12,0,0
4562,2,15,0,0
4563,7,27,11,0
4564,31,14,0,1
4565,37,3,0,1
4566,13,1,0,0
4567,9,3,0,0
4568,20,5,0,0
4569,18,4,0,0
4570,19,8,0,0
4571,152,4,0,1
4572,109,5,1,1
4573,18,7,0,0
4574,3,8,0,0
4575,999,0,0,1
4576,60,6,0,1
4577,181,1,0,1
4578,126,9,0,1
4579,174,1,0,1
4580,96,3,0,1
4581,2,1,0,0
4582,3,14,1,0
4583,63,3,0,1
4584,5,9,0,0
4585,6,10,0,0
4586,5,3,0,0
4587,999,0,0,1
4588,49,3,0,1
4589,4,6,1,0
4590,16,5,0,0
4591,999,0,0,1
4592,1,11,0,0
4593,5,10,1,0
4594,3,2,0,0
4595,13,5,0,0
4596,28,5,0,0
4597,5,6,0,0
4598,82,1,0,1
4599,5,33,14,0
4600,26,5,0,0
4601,6,4,0,0
4602,16,12,0,0
4603,4,3,0,0
4604,32,2,0,1
4605,53,2,0,1
4606,999,0,0,1
4607,27,3,0,0
4608,25,2,0,0
4609,46,13,1,1
4610,16,4,0,0
4611,35,1,0,1
4612,1,12,0,0
4613,29,6,0,0
4614,46,3,0,1
4615,9,8,0,0
4616,3,5,1,0
4617,20,5,0,0
4618,999,0,0,1
4619,42,2,0,1
4620,201,5,0,1
4621,27,3,0,0
4622,75,3,0,1
4623,999,0,0,1
4624,24,5,0,0
4625,47,11,0,1
4626,19,2,0,0
4627,2,20,14,0
4628,64,2,0,1
4629,2,16,0,0
4630,7,7,1,0
4631,20,5,0,0
4632,59,1,0,1
4633,69,1,0,1
4634,5,6,1,0
4635,110,7,0,1
4636,26,5,0,0
4637,19,15,0,0
4638,27,3,0,0
4639,1,12,0,0
4640,14,18,3,0
4641,5,4,0,0
4642,999,0,0,1
4643,5,7,0,0
4644,1,6,0,0
4645,38,3,0,1
4646,999,0,0,1
4647,79,2,0,1
4648,15,18,10,0
4649,127,1,0,1
4650,6,12,0,0
4651,17,8,0,0
4652,91,1,0,1
4653,8,4,0,0
4654,23,2,0,0
4655,7,15,1,0
4656,44,11,0,1
4657,43,3,0,1
4658,44,2,0,1
4659,8,5,0,0
4660,5,5,0,0
4661,6,3,0,0
4662,5,10,1,0
4663,37,2,0,1
4664,25,5,0,0
4665,13,15,1,0
4666,12,4,0,0
4667,17,15,9,0
4668,10,5,0,0
4669,50,9,3,1
4670,21,2,0,0
4671,19,2,0,0
4672,24,2,0,0
4673,6,3,0,0
4674,73,2,0,1
4675,3,18,6,0
4676,8,15,2,0
4677,12,6,0,0
4678,85,3,0,1
4679,44,2,0,1
4680,2,4,0,0
4681,25,6,0,0
4682,30,9,0,0
4683,999,0,0,1
4684,9,5,0,0
4685,6,6,0,0
4686,6,3,0,0
4687,68,1,0,1
4688,7,5,0,0
4689,172,3,0,1
4690,202,2,0,1
4691,28,1,0,0
4692,223,1,0,1
4693,100,9,0,1
4694,35,6,0,1
4695,19,5,1,0
4696,89,4,0,1
4697,999,0,0,1
4698,41,2,0,1
4699,999,0,0,1
4700,1,23,5,0
4701,11,6,0,0
4702,22,3,0,0
4703,40,5,0,1
4704,181,1,0,1
4705,4,12,1,0
4706,97,4,0,1
4707,2,2,0,0
4708,39,5,0,1
4709,52,6,0,1
4710,1,8,0,0
4711,49,2,0,1
4712,49,6,0,1
4713,26,2,0,0
4714,37,10,0,1
4715,5,9,0,0
4716,5,3,0,0
4717,48,3,0,1
4718,4,11,0,0
4719,104,4,0,1
4720,20,2,0,0
4721,5,4,0,0
4722,57,5,0,1
4723,4,25,13,0
4724,61,2,0,1
4725,45,4,0,1
4726,13,18,10,0
4727,104,6,1,1
4728,12,11,0,0
4729,3,20,6,0
4730,130,1,0,1
4731,66,6,0,1
4732,999,0,0,1
4733,7,8,2,0
4734,5,16,6,0
4735,2,1,0,0
4736,23,5,0,0
4737,21,2,0,0
4738,8,5,0,0
4739,14,1,0,0
4740,4,2,0,0
4741,42,2,0,1
4742,1,4,0,0
4743,5,1,0,0
4744,16,3,0,0
4745,45,2,0,1
4746,2,19,7,0
4747,12,16,0,0
4748,70,3,0,1
4749,31,19,8,1
4750,233,4,0,1
4751,6,8,0,0
4752,54,1,0,1
4753,16,3,0,0
4754,11,18,9,0
4755,13,11,0,0
4756,180,1,0,1
4757,34,2,0,1
4758,17,7,0,0
4759,27,1,0,0
4760,6,15,0,0
4761,15,4,0,0
4762,5,18,0,0
4763,6,6,0,0
4764,39,9,0,1
4765,2,11,2,0
4766,28,17,4,0
4767,97,2,0,1
4768,74,5,0,1
4769,4,20,7,0
4770,32,7,0,1
4771,14,21,8,0
4772,9,21,9,0
4773,22,3,0,0
4774,7,6,0,0
4775,10,7,0,0
4776,190,2,0,1
4777,10,10,0,0
4778,50,2,0,1
4779,13,6,0,0
4780,4,21,8,0
4781,25,19,6,0
4782,13,12,1,0
4783,3,4,0,0
4784,35,5,0,1
4785,22,4,0,0
4786,12,14,6,0
4787,1,3,0,0
4788,19,6,0,0
4789,18,1,0,0
4790,106,2,0,1
4791,165,4,0,1
4792,110,10,2,1
4793,11,3,0,0
4794,12,11,1,0
4795,37,2,0,1
4796,13,6,0,0
4797,15,23,6,0
4798,4,23,4,0
4799,134,5,1,1
4800,5,20,0,0
4801,70,1,0,1
4802,5,7,0,0
4803,3,5,0,0
4804,45,8,0,1
4805,61,17,7,1
4806,56,3,0,1
4807,102,1,0,1
4808,15,5,0,0
4809,22,2,0,0
4810,9,12,0,0
4811,3,12,1,0
4812,32,10,0,1
4813,999,0,0,1
4814,18,3,0,0
4815,85,1,0,1
4816,14,19,9,0
4817,999,0,0,1
4818,6,2,0,0
4819,24,13,0,0
4820,90,2,0,1
4821,1,23,4,0
4822,84,5,0,1
4823,4,3,0,0
4824,999,0,0,1
4825,174,1,0,1
4826,18,23,9,0
4827,999,0,0,1
4828,151,3,0,1
4829,55,2,0,1
4830,47,2,0,1
4831,24,7,0,0
4832,31,7,0,1
4833,7,6,1,0
4834,12,4,0,0
4835,16,9,0,0
4836,2,6,0,0
4837,35,6,0,1
4838,5,9,0,0
4839,23,2,0,0
4840,2,8,2,0
4841,7,1,0,0
4842,2,1,0,0
4843,58,3,0,1
4844,47,2,0,1
4845,19,3,0,0
4846,5,8,0,0
4847,9,12,1,0
4848,13,15,0,0
4849,14,8,0,0
4850,62,2,0,1
4851,28,8,0,0
4852,58,3,0,1
4853,83,2,0,1
4854,31,5,0,1
4855,999,0,0,1
4856,13,3,0,0
4857,11,5,0,0
4858,1,1,0,0
4859,12,9,0,0
4860,2,6,0,0
4861,40,9,0,1
4862,11,1,0,0
4863,88,2,0,1
4864,20,8,0,0
4865,14,7,0,0
4866,15,2,0,0
4867,5,10,1,0
4868,30,5,0,0
4869,28,2,0,0
4870,6,5,0,0
4871,69,2,0,1
4872,27,2,0,0
4873,8,17,9,0
4874,20,4,0,0
4875,2,6,0,0
4876,30,4,0,0
4877,75,9,1,1
4878,3,21,6,0
4879,76,5,0,1
4880,38,3,0,1
4881,158,1,0,1
4882,136,3,0,1
4883,101,1,0,1
4884,15,18,2,0
4885,4,5,0,0
4886,44,11,0,1
4887,5,10,3,0
4888,1,7,0,0
4889,63,6,0,1
4890,1,11,0,0
4891,91,9,1,1
4892,3,6,0,0
4893,22,14,0,0
4894,3,5,0,0
4895,125,2,0,1
4896,56,6,0,1
4897,52,4,0,1
4898,35,4,0,1
4899,3,13,0,0
4900,16,8,0,0
4901,6,5,0,0
4902,18,6,0,0
4903,48,4,0,1
4904,22,9,3,0
4905,11,3,0,0
4906,215,3,0,1
4907,999,0,0,1
4908,24,3,0,0
4909,177,1,0,1
4910,8,2,0,0
4911,102,2,0,1
4912,69,4,0,1
4913,12,4,0,0
4914,208,1,0,1
4915,4,3,0,0
4916,5,1,0,0
4917,12,3,0,0
4918,7,2,0,0
4919,5,3,0,0
4920,4,26,12,0
4921,43,3,0,1
4922,3,4,0,0
4923,999,0,0,1
4924,3,10,1,0
4925,5,2,0,0
4926,13,2,0,0
4927,6,8,0,0
4928,4,2,0,0
4929,13,2,0,0
4930,47,2,0,1
4931,2,2,0,0
4932,13,2,0,0
4933,9,4,0,0
4934,21,8,0,0
4935,42,3,0,1
4936,55,1,0,1
4937,54,2,0,1
4938,214,1,0,1
4939,168,3,0,1
4940,33,4,0,1
4941,14,12,0,0
4942,7,13,1,0
4943,182,4,0,1
4944,5,7,0,0
4945,32,3,0,1
4946,23,2,0,0
4947,35,1,0,1
4948,17,2,0,0
4949,39,1,0,1
4950,3,7,0,0
4951,72,2,0,1
4952,4,4,0,0
4953,30,11,0,0
4954,14,7,0,0
4955,196,1,0,1
4956,119,6,0,1
4957,21,3,0,0
4958,52,4,0,1
4959,51,4,0,1
4960,999,0,0,1
4961,8,6,0,0
4962,12,6,0,0
4963,9,5,0,0
4964,58,4,0,1
4965,61,1,0,1
4966,37,2,0,1
4967,51,2,0,1
4968,82,1,0,1
4969,38,1,0,1
4970,3,27,12,0
4971,194,1,0,1
4972,7,4,0,0
4973,4,2,0,0
4974,71,1,0,1
4975,2,1,0,0
4976,69,2,0,1
4977,6,9,0,0
4978,49,6,0,1
4979,42,1,0,1
4980,85,3,0,1
4981,86,2,0,1
4982,13,11,0,0
4983,47,7,0,1
4984,12,10,1,0
4985,240,1,0,1
4986,70,4,0,1
4987,82,2,0,1
4988,8,32,5,0
4989,54,1,0,1
4990,2,7,0,0
4991,5,14,3,0
4992,7,5,0,0
4993,88,2,0,1
4994,18,4,0,0
4995,8,20,12,0
4996,999,0,0,1
4997,8,10,1,0
4998,28,2,0,0
4999,5,9,2,0
5000,29,3,0,0
5001,20,7,0,0
5002,34,8,0,1
5003,82,4,0,1
5004,8,4,0,0
5005,124,2,0,1
5006,1,5,0,0
5007,27,7,0,0
5008,200,1,0,1
5009,1,2,0,0
5010,73,1,0,1
5011,12,6,0,0
5012,33,2,0,1
5013,8,7,0,0
5014,35,3,0,1
5015,56,4,0,1
5016,3,4,0,0
5017,54,6,0,1
5018,190,1,0,1
5019,10,13,0,0
5020,33,6,0,1
5021,277,1,0,1
5022,27,11,1,0
5023,63,2,0,1
5024,999,0,0,1
5025,15,11,1,0
5026,2,18,7,0
5027,4,5,0,0
5028,21,10,1,0
5029,4,21,7,0
5030,999,0,0,1
5031,92,3,0,1
5032,9,26,11,0
5033,6,5,1,0
5034,6,5,0,0
5035,77,3,0,1
5036,27,9,0,0
5037,41,4,0,1
5038,1,3,0,0
5039,2,9,1,0
5040,2,19,11,0
5041,44,3,0,1
5042,16,4,0,0
5043,68,1,0,1
5044,90,2,0,1
5045,3,8,0,0
5046,35,12,0,1
5047,37,2,0,1
5048,999,0,0,1
5049,6,3,0,0
5050,135,1,0,1
5051,20,11,1,0
5052,57,3,0,1
5053,5,4,0,0
5054,33,5,0,1
5055,62,1,0,1
5056,11,18,7,0
5057,57,5,0,1
5058,139,1,0,1
5059,13,6,0,0
5060,5,3,0,0
5061,16,3,0,0
5062,3,1,0,0
5063,55,3,0,1
5064,2,5,0,0
5065,1,2,0,0
5066,2,5,0,0
5067,23,3,0,0
5068,42,4,0,1
5069,63,9,0,1
5070,33,2,0,1
5071,9,9,0,0
5072,8,8,0,0
5073,19,17,9,0
5074,34,22,3,1
5075,15,2,0,0
5076,7,9,0,0
5077,17,4,0,0
5078,6,8,0,0
5079,2,12,1,0
5080,8,7,0,0
5081,55,3,0,1
5082,44,7,0,1
5083,62,2,0,1
5084,4,19,7,0
5085,15,5,0,0
5086,2,27,7,0
5087,53,4,0,1
5088,25,3,0,0
5089,10,8,0,0
5090,19,18,4,0
5091,5,16,2,0
5092,3,24,12,0
5093,25,5,0,0
5094,13,6,0,0
5095,25,1,0,0
5096,16,5,0,0
5097,19,5,0,0
5098,52,2,0,1
5099,65,7,0,1
5100,13,4,0,0
5101,5,3,0,0
5102,2,4,0,0
5103,8,9,0,0
5104,7,1,0,0
5105,12,7,0,0
5106,45,2,0,1
5107,44,2,0,1
5108,55,4,0,1
5109,21,5,0,0
5110,18,3,0,0
5111,76,2,0,1
5112,3,18,6,0
5113,29,8,0,0
5114,30,1,0,0
5115,6,9,0,0
5116,10,1,0,0
5117,75,3,0,1
5118,51,1,0,1
5119,56,11,0,1
5120,999,0,0,1
5121,15,3,0,0
5122,16,9,0,0
5123,54,2,0,1
5124,55,1,0,1
5125,97,1,0,1
5126,4,27,9,0
5127,1,3,0,0
5128,177,3,1,1
5129,20,1,0,0
5130,999,0,0,1
5131,2,10,0,0
5132,52,3,0,1
5133,999,0,0,1
5134,6,5,0,0
5135,2,8,0,0
5136,8,21,10,0
5137,4,21,8,0
5138,83,5,0,1
5139,9,6,0,0
5140,3,10,0,0
5141,2,22,10,0
5142,1,24,11,0
5143,7,15,1,0
5144,21,6,0,0
5145,88,1,0,1
5146,36,3,0,1
5147,1,16,0,0
5148,31,5,0,1
5149,112,1,0,1
5150,31,10,0,1
5151,14,4,0,0
5152,166,2,0,1
5153,109,3,0,1
5154,26,16,7,0
5155,99,1,0,1
5156,2,4,0,0
5157,10,3,0,0
5158,17,9,0,0
5159,999,0,0,1
5160,75,3,0,1
5161,11,1,0,0
5162,3,2,0,0
5163,999,0,0,1
5164,4,12,0,0
